drug_id,target_id,interaction,drug_name,target_name
DB00285,P23975,1,DB00285,P23975
DB01131,P00374,1,DB01131,P00374
DB01131,P05181,1,DB01131,P05181
DB01137,Q12809,1,DB01137,Q12809
DB01137,Q4U2R8,1,DB01137,Q4U2R8
DB01137,P11388,1,DB01137,P11388
DB01137,Q9H015,1,DB01137,Q9H015
DB01137,O15244,1,DB01137,O15244
DB01137,Q96FL8,1,DB01137,Q96FL8
DB00288,P04150,1,DB00288,P04150
DB00288,P04083,1,DB00288,P04083
DB01136,P08913,1,DB01136,P08913
DB01136,P15692,1,DB01136,P15692
DB01136,Q12809,1,DB01136,Q12809
DB01136,P50406,1,DB01136,P50406
DB01136,P08908,1,DB01136,P08908
DB01136,P23219,1,DB01136,P23219
DB01136,P28223,1,DB01136,P28223
DB01136,P25100,1,DB01136,P25100
DB01136,P35368,1,DB01136,P35368
DB01136,P14416,1,DB01136,P14416
DB01136,O95298,1,DB01136,O95298
DB01136,P35348,1,DB01136,P35348
DB01136,P18825,1,DB01136,P18825
DB01136,P41595,1,DB01136,P41595
DB01136,P13945,1,DB01136,P13945
DB01136,P08588,1,DB01136,P08588
DB01136,P28335,1,DB01136,P28335
DB01136,P21728,1,DB01136,P21728
DB01136,P04798,1,DB01136,P04798
DB01136,Q01959,1,DB01136,Q01959
DB01136,P18089,1,DB01136,P18089
DB01136,Q16665,1,DB01136,Q16665
DB01136,P35462,1,DB01136,P35462
DB01136,O15244,1,DB01136,O15244
DB01136,P05181,1,DB01136,P05181
DB01136,P19320,1,DB01136,P19320
DB01136,P07550,1,DB01136,P07550
DB01136,P31645,1,DB01136,P31645
DB01136,P16860,1,DB01136,P16860
DB01136,P47989,1,DB01136,P47989
DB01136,Q96FL8,1,DB01136,Q96FL8
DB01136,P23975,1,DB01136,P23975
DB01378,P05023,1,DB01378,P05023
DB00289,P48544,1,DB00289,P48544
DB00289,P48549,1,DB00289,P48549
DB00289,Q12809,1,DB00289,Q12809
DB00289,Q01959,1,DB00289,Q01959
DB00289,Q13118,1,DB00289,Q13118
DB00289,P33261,1,DB00289,P33261
DB00289,P08684,1,DB00289,P08684
DB00289,P48051,1,DB00289,P48051
DB00289,P31645,1,DB00289,P31645
DB00289,P10635,1,DB00289,P10635
DB00289,P23975,1,DB00289,P23975
DB06820,P08912,1,DB06820,P08912
DB06820,P08913,1,DB06820,P08913
DB06820,P24557,1,DB06820,P24557
DB06820,P11229,1,DB06820,P11229
DB06820,P06241,1,DB06820,P06241
DB06820,Q96RI1,1,DB06820,Q96RI1
DB06820,P21452,1,DB06820,P21452
DB06820,P28223,1,DB06820,P28223
DB06820,P0DMS8,1,DB06820,P0DMS8
DB06820,P18825,1,DB06820,P18825
DB06820,P08173,1,DB06820,P08173
DB06820,P41595,1,DB06820,P41595
DB06820,P11712,1,DB06820,P11712
DB06820,P28335,1,DB06820,P28335
DB06820,Q01959,1,DB06820,Q01959
DB06820,P18089,1,DB06820,P18089
DB06820,P35462,1,DB06820,P35462
DB06820,P33261,1,DB06820,P33261
DB06820,P08684,1,DB06820,P08684
DB06820,P05177,1,DB06820,P05177
DB06820,P05186,1,DB06820,P05186
DB06820,P20309,1,DB06820,P20309
DB06820,P14902,1,DB06820,P14902
DB06820,P31645,1,DB06820,P31645
DB06820,P40925,1,DB06820,P40925
DB06820,P10635,1,DB06820,P10635
DB06820,P23975,1,DB06820,P23975
DB09020,P11712,1,DB09020,P11712
DB09020,P41145,1,DB09020,P41145
DB09020,Q01959,1,DB09020,Q01959
DB09026,P08183,1,DB09026,P08183
DB09026,P00797,1,DB09026,P00797
DB09026,P08684,1,DB09026,P08684
DB00690,P48169,1,DB00690,P48169
DB00690,P78334,1,DB00690,P78334
DB00690,Q16445,1,DB00690,Q16445
DB00690,P34903,1,DB00690,P34903
DB00690,Q99928,1,DB00690,Q99928
DB00690,P14867,1,DB00690,P14867
DB00690,P18505,1,DB00690,P18505
DB00690,P18507,1,DB00690,P18507
DB00690,O00591,1,DB00690,O00591
DB00690,O14764,1,DB00690,O14764
DB00690,Q9UN88,1,DB00690,Q9UN88
DB00690,P47870,1,DB00690,P47870
DB00690,P47869,1,DB00690,P47869
DB00690,O15244,1,DB00690,O15244
DB00690,P05181,1,DB00690,P05181
DB00690,P31644,1,DB00690,P31644
DB00690,P28476,1,DB00690,P28476
DB00690,P28472,1,DB00690,P28472
DB00690,P24046,1,DB00690,P24046
DB00690,A8MPY1,1,DB00690,A8MPY1
DB00690,Q8N1C3,1,DB00690,Q8N1C3
DB00690,P11509,1,DB00690,P11509
DB00451,P10827,1,DB00451,P10827
DB00451,P10828,1,DB00451,P10828
DB00451,Q9NPD5,1,DB00451,Q9NPD5
DB00451,P02768,1,DB00451,P02768
DB00451,P02766,1,DB00451,P02766
DB00451,Q9Y6L6,1,DB00451,Q9Y6L6
DB00451,Q96RI1,1,DB00451,Q96RI1
DB00451,P46721,1,DB00451,P46721
DB00451,Q01650,1,DB00451,Q01650
DB00451,P05543,1,DB00451,P05543
DB00451,Q9NVV9,1,DB00451,Q9NVV9
DB00451,P08183,1,DB00451,P08183
DB00451,P08684,1,DB00451,P08684
DB00451,Q9NYB5,1,DB00451,Q9NYB5
DB00451,P10632,1,DB00451,P10632
DB00451,Q96BD0,1,DB00451,Q96BD0
DB00451,Q6ZQN7,1,DB00451,Q6ZQN7
DB00693,Q4U2R8,1,DB00693,Q4U2R8
DB00693,P33527,1,DB00693,P33527
DB00693,O95342,1,DB00693,O95342
DB00693,P04798,1,DB00693,P04798
DB00693,P33261,1,DB00693,P33261
DB00210,P10826,1,DB00210,P10826
DB00210,P28702,1,DB00210,P28702
DB00210,P13631,1,DB00210,P13631
DB00210,P23415,1,DB00210,P23415
DB00210,P19793,1,DB00210,P19793
DB00210,P48443,1,DB00210,P48443
DB00210,P10276,1,DB00210,P10276
DB00694,Q92887,1,DB00694,Q92887
DB00694,O95255,1,DB00694,O95255
DB00694,P11388,1,DB00694,P11388
DB00694,Q9UNQ0,1,DB00694,Q9UNQ0
DB00694,P08183,1,DB00694,P08183
DB00694,P33527,1,DB00694,P33527
DB00694,P20815,1,DB00694,P20815
DB00694,O95342,1,DB00694,O95342
DB00694,P04798,1,DB00694,P04798
DB00694,Q16678,1,DB00694,Q16678
DB00694,Q02880,1,DB00694,Q02880
DB00694,O15244,1,DB00694,O15244
DB00694,P05177,1,DB00694,P05177
DB00694,P08253,1,DB00694,P08253
DB00694,P16435,1,DB00694,P16435
DB00694,Q5T3U5,1,DB00694,Q5T3U5
DB00694,P47989,1,DB00694,P47989
DB00691,Q9BYF1,1,DB00691,Q9BYF1
DB00691,Q16348,1,DB00691,Q16348
DB00691,P46059,1,DB00691,P46059
DB00691,P12821,1,DB00691,P12821
DB00450,P21917,1,DB00450,P21917
DB00450,P08912,1,DB00450,P08912
DB00450,P08913,1,DB00450,P08913
DB00450,Q12809,1,DB00450,Q12809
DB00450,P08908,1,DB00450,P08908
DB00450,Q9NY46,1,DB00450,Q9NY46
DB00450,P28223,1,DB00450,P28223
DB00450,P25100,1,DB00450,P25100
DB00450,P35367,1,DB00450,P35367
DB00450,P14416,1,DB00450,P14416
DB00450,P35348,1,DB00450,P35348
DB00450,P18825,1,DB00450,P18825
DB00450,P08173,1,DB00450,P08173
DB00450,P41595,1,DB00450,P41595
DB00450,P28335,1,DB00450,P28335
DB00450,P21728,1,DB00450,P21728
DB00450,P35498,1,DB00450,P35498
DB00450,P18089,1,DB00450,P18089
DB00450,P35462,1,DB00450,P35462
DB00450,Q99250,1,DB00450,Q99250
DB00692,P08913,1,DB00692,P08913
DB00692,Q12809,1,DB00692,Q12809
DB00692,P08908,1,DB00692,P08908
DB00692,Q9NY46,1,DB00692,Q9NY46
DB00692,Q9Y2I1,1,DB00692,Q9Y2I1
DB00692,P28223,1,DB00692,P28223
DB00692,P25100,1,DB00692,P25100
DB00692,P35368,1,DB00692,P35368
DB00692,P35367,1,DB00692,P35367
DB00692,P35348,1,DB00692,P35348
DB00692,P18825,1,DB00692,P18825
DB00692,P41595,1,DB00692,P41595
DB00692,P28335,1,DB00692,P28335
DB00692,P35498,1,DB00692,P35498
DB00692,P18089,1,DB00692,P18089
DB00692,Q99250,1,DB00692,Q99250
DB00692,Q99720,1,DB00692,Q99720
DB00692,P10635,1,DB00692,P10635
DB00213,P20648,1,DB00213,P20648
DB00213,P05023,1,DB00213,P05023
DB00213,Q9Y6L6,1,DB00213,Q9Y6L6
DB00213,Q9UNQ0,1,DB00213,Q9UNQ0
DB00213,P08183,1,DB00213,P08183
DB00213,P11712,1,DB00213,P11712
DB00213,P33261,1,DB00213,P33261
DB00213,O15244,1,DB00213,O15244
DB00213,P08684,1,DB00213,P08684
DB00213,P05177,1,DB00213,P05177
DB00213,Q86VL8,1,DB00213,Q86VL8
DB00213,P49327,1,DB00213,P49327
DB00213,Q96FL8,1,DB00213,Q96FL8
DB00213,P51164,1,DB00213,P51164
DB00455,Q12809,1,DB00455,Q12809
DB00455,Q96RI1,1,DB00455,Q96RI1
DB00455,P35367,1,DB00455,P35367
DB00455,P08183,1,DB00455,P08183
DB00455,P41595,1,DB00455,P41595
DB00455,P11712,1,DB00455,P11712
DB00455,P33261,1,DB00455,P33261
DB00455,P08684,1,DB00455,P08684
DB00455,O75469,1,DB00455,O75469
DB00455,P10635,1,DB00455,P10635
DB00455,P10632,1,DB00455,P10632
DB00697,P08913,1,DB00697,P08913
DB00697,Q9Y2I1,1,DB00697,Q9Y2I1
DB00697,P18825,1,DB00697,P18825
DB00697,P18089,1,DB00697,P18089
DB00697,P05177,1,DB00697,P05177
DB01303,Q9Y694,1,DB01303,Q9Y694
DB01303,P30542,1,DB01303,P30542
DB01303,Q92769,1,DB01303,Q92769
DB01303,P29274,1,DB01303,P29274
DB00214,P23219,1,DB00214,P23219
DB00214,Q13621,1,DB00214,Q13621
DB00214,P11712,1,DB00214,P11712
DB00214,P33261,1,DB00214,P33261
DB00214,P10632,1,DB00214,P10632
DB00698,Q9UNQ0,1,DB00698,Q9UNQ0
DB00698,P11413,1,DB00698,P11413
DB00698,P16435,1,DB00698,P16435
DB01544,P48169,1,DB01544,P48169
DB01544,Q16445,1,DB01544,Q16445
DB01544,P22309,1,DB01544,P22309
DB01544,P34903,1,DB01544,P34903
DB01544,P30536,1,DB01544,P30536
DB01544,P16662,1,DB01544,P16662
DB01544,Q99928,1,DB01544,Q99928
DB01544,P14867,1,DB01544,P14867
DB01544,P20813,1,DB01544,P20813
DB01544,P18507,1,DB01544,P18507
DB01544,P47870,1,DB01544,P47870
DB01544,P47869,1,DB01544,P47869
DB01544,P05181,1,DB01544,P05181
DB01544,P31644,1,DB01544,P31644
DB01544,P28472,1,DB01544,P28472
DB01544,P35503,1,DB01544,P35503
DB01544,P11509,1,DB01544,P11509
DB00211,P25100,1,DB00211,P25100
DB00211,P35368,1,DB00211,P35368
DB00211,P35348,1,DB00211,P35348
DB00211,P46059,1,DB00211,P46059
DB00211,P07900,1,DB00211,P07900
DB00211,P10635,1,DB00211,P10635
DB00695,Q92959,1,DB00695,Q92959
DB00695,P05023,1,DB00695,P05023
DB00695,P23280,1,DB00695,P23280
DB00695,P35218,1,DB00695,P35218
DB00695,P02768,1,DB00695,P02768
DB00695,Q9Y2D0,1,DB00695,Q9Y2D0
DB00695,P22748,1,DB00695,P22748
DB00695,Q92887,1,DB00695,Q92887
DB00695,Q4U2R8,1,DB00695,Q4U2R8
DB00695,Q13621,1,DB00695,Q13621
DB00695,O76082,1,DB00695,O76082
DB00695,O43570,1,DB00695,O43570
DB00695,Q16790,1,DB00695,Q16790
DB00695,Q9NSA0,1,DB00695,Q9NSA0
DB00695,P55011,1,DB00695,P55011
DB00695,Q9ULX7,1,DB00695,Q9ULX7
DB00695,P00918,1,DB00695,P00918
DB00695,P00915,1,DB00695,P00915
DB00695,Q8TCC7,1,DB00695,Q8TCC7
DB00695,P28845,1,DB00695,P28845
DB00695,Q9HC97,1,DB00695,Q9HC97
DB00695,P43166,1,DB00695,P43166
DB00454,P08912,1,DB00454,P08912
DB00454,Q12809,1,DB00454,Q12809
DB00454,P02768,1,DB00454,P02768
DB00454,P02763,1,DB00454,P02763
DB00454,P11229,1,DB00454,P11229
DB00454,P35372,1,DB00454,P35372
DB00454,P08172,1,DB00454,P08172
DB00454,P08173,1,DB00454,P08173
DB00454,P41145,1,DB00454,P41145
DB00454,P41143,1,DB00454,P41143
DB00454,P20813,1,DB00454,P20813
DB00454,Q01959,1,DB00454,Q01959
DB00454,P33261,1,DB00454,P33261
DB00454,P08684,1,DB00454,P08684
DB00454,P20309,1,DB00454,P20309
DB00454,P31645,1,DB00454,P31645
DB00454,Q8TCU5,1,DB00454,Q8TCU5
DB00454,P10635,1,DB00454,P10635
DB00454,P23975,1,DB00454,P23975
DB00696,P28566,1,DB00696,P28566
DB00696,P21918,1,DB00696,P21918
DB00696,P08913,1,DB00696,P08913
DB00696,P50406,1,DB00696,P50406
DB00696,P08908,1,DB00696,P08908
DB00696,P24557,1,DB00696,P24557
DB00696,P11229,1,DB00696,P11229
DB00696,P06239,1,DB00696,P06239
DB00696,P06241,1,DB00696,P06241
DB00696,P28222,1,DB00696,P28222
DB00696,P28223,1,DB00696,P28223
DB00696,P28221,1,DB00696,P28221
DB00696,P25100,1,DB00696,P25100
DB00696,P35368,1,DB00696,P35368
DB00696,P14416,1,DB00696,P14416
DB00696,P35348,1,DB00696,P35348
DB00696,P18825,1,DB00696,P18825
DB00696,P30939,1,DB00696,P30939
DB00696,P08172,1,DB00696,P08172
DB00696,P41595,1,DB00696,P41595
DB00696,P08588,1,DB00696,P08588
DB00696,P28335,1,DB00696,P28335
DB00696,P21728,1,DB00696,P21728
DB00696,P18089,1,DB00696,P18089
DB00696,P35462,1,DB00696,P35462
DB00696,P47898,1,DB00696,P47898
DB00696,P34969,1,DB00696,P34969
DB00696,P08684,1,DB00696,P08684
DB00696,P05177,1,DB00696,P05177
DB00696,P07550,1,DB00696,P07550
DB00696,P23975,1,DB00696,P23975
DB00459,P10826,1,DB00459,P10826
DB00459,P02768,1,DB00459,P02768
DB00459,O43174,1,DB00459,O43174
DB00459,O95342,1,DB00459,O95342
DB00459,P28702,1,DB00459,P28702
DB00459,P13631,1,DB00459,P13631
DB00459,P19793,1,DB00459,P19793
DB00459,P48443,1,DB00459,P48443
DB00459,P10276,1,DB00459,P10276
DB02638,P30518,1,DB02638,P30518
DB02638,P37288,1,DB02638,P37288
DB02638,P47901,1,DB02638,P47901
DB00218,P11388,1,DB00218,P11388
DB00215,Q12809,1,DB00215,Q12809
DB00215,P11229,1,DB00215,P11229
DB00215,P28223,1,DB00215,P28223
DB00215,P25100,1,DB00215,P25100
DB00215,P35367,1,DB00215,P35367
DB00215,P35348,1,DB00215,P35348
DB00215,P08183,1,DB00215,P08183
DB00215,P41595,1,DB00215,P41595
DB00215,P28335,1,DB00215,P28335
DB00215,P20813,1,DB00215,P20813
DB00215,Q01959,1,DB00215,Q01959
DB00215,P33261,1,DB00215,P33261
DB00215,P08684,1,DB00215,P08684
DB00215,P05177,1,DB00215,P05177
DB00215,P05181,1,DB00215,P05181
DB00215,O15245,1,DB00215,O15245
DB00215,P31645,1,DB00215,P31645
DB00215,Q99720,1,DB00215,Q99720
DB00215,P10635,1,DB00215,P10635
DB00215,P23975,1,DB00215,P23975
DB00457,P21917,1,DB00457,P21917
DB00457,P14780,1,DB00457,P14780
DB00457,P08913,1,DB00457,P08913
DB00457,Q12809,1,DB00457,Q12809
DB00457,Q9NY46,1,DB00457,Q9NY46
DB00457,P02763,1,DB00457,P02763
DB00457,P16083,1,DB00457,P16083
DB00457,Q9NS40,1,DB00457,Q9NS40
DB00457,P28223,1,DB00457,P28223
DB00457,P28221,1,DB00457,P28221
DB00457,P25100,1,DB00457,P25100
DB00457,P0DMS8,1,DB00457,P0DMS8
DB00457,P35368,1,DB00457,P35368
DB00457,P35348,1,DB00457,P35348
DB00457,Q9UNQ0,1,DB00457,Q9UNQ0
DB00457,P18825,1,DB00457,P18825
DB00457,P08183,1,DB00457,P08183
DB00457,P41595,1,DB00457,P41595
DB00457,P35498,1,DB00457,P35498
DB00457,P04798,1,DB00457,P04798
DB00457,P18089,1,DB00457,P18089
DB00457,O15244,1,DB00457,O15244
DB00457,O15245,1,DB00457,O15245
DB00457,O75751,1,DB00457,O75751
DB00457,Q86VL8,1,DB00457,Q86VL8
DB00457,Q99250,1,DB00457,Q99250
DB00457,P03956,1,DB00457,P03956
DB00457,Q9H252,1,DB00457,Q9H252
DB00457,Q96FL8,1,DB00457,Q96FL8
DB00216,P28566,1,DB00216,P28566
DB00216,P08908,1,DB00216,P08908
DB00216,P23219,1,DB00216,P23219
DB00216,P28222,1,DB00216,P28222
DB00216,P28221,1,DB00216,P28221
DB00216,P30939,1,DB00216,P30939
DB00216,P08183,1,DB00216,P08183
DB00216,P41595,1,DB00216,P41595
DB00216,P11712,1,DB00216,P11712
DB00216,P33261,1,DB00216,P33261
DB00216,P34969,1,DB00216,P34969
DB00216,P08684,1,DB00216,P08684
DB00216,P10635,1,DB00216,P10635
DB00216,P11509,1,DB00216,P11509
DB00458,P21918,1,DB00458,P21918
DB00458,P04156,1,DB00458,P04156
DB00458,P48544,1,DB00458,P48544
DB00458,P08912,1,DB00458,P08912
DB00458,Q12809,1,DB00458,Q12809
DB00458,P50406,1,DB00458,P50406
DB00458,P08908,1,DB00458,P08908
DB00458,Q9NY46,1,DB00458,Q9NY46
DB00458,P02763,1,DB00458,P02763
DB00458,P11229,1,DB00458,P11229
DB00458,O95259,1,DB00458,O95259
DB00458,P28223,1,DB00458,P28223
DB00458,Q9UK17,1,DB00458,Q9UK17
DB00458,P25100,1,DB00458,P25100
DB00458,P0DMS8,1,DB00458,P0DMS8
DB00458,P35368,1,DB00458,P35368
DB00458,P35367,1,DB00458,P35367
DB00458,P14416,1,DB00458,P14416
DB00458,P35348,1,DB00458,P35348
DB00458,P08172,1,DB00458,P08172
DB00458,P08173,1,DB00458,P08173
DB00458,Q9H015,1,DB00458,Q9H015
DB00458,P08183,1,DB00458,P08183
DB00458,P28335,1,DB00458,P28335
DB00458,P20813,1,DB00458,P20813
DB00458,P21728,1,DB00458,P21728
DB00458,P35498,1,DB00458,P35498
DB00458,Q01959,1,DB00458,Q01959
DB00458,P18089,1,DB00458,P18089
DB00458,P35462,1,DB00458,P35462
DB00458,P33260,1,DB00458,P33260
DB00458,P33261,1,DB00458,P33261
DB00458,Q9NZV8,1,DB00458,Q9NZV8
DB00458,P34969,1,DB00458,P34969
DB00458,O15244,1,DB00458,O15244
DB00458,P05177,1,DB00458,P05177
DB00458,P05181,1,DB00458,P05181
DB00458,O15245,1,DB00458,O15245
DB00458,O75751,1,DB00458,O75751
DB00458,P20309,1,DB00458,P20309
DB00458,P48051,1,DB00458,P48051
DB00458,Q99250,1,DB00458,Q99250
DB00458,P31645,1,DB00458,P31645
DB00458,P24462,1,DB00458,P24462
DB00458,Q99720,1,DB00458,Q99720
DB00458,P10635,1,DB00458,P10635
DB00458,P23975,1,DB00458,P23975
DB09038,Q8WWX8,1,DB09038,Q8WWX8
DB09038,P13866,1,DB09038,P13866
DB09038,P31639,1,DB09038,P31639
DB00220,P08912,1,DB00220,P08912
DB00220,P00533,1,DB00220,P00533
DB00220,P24557,1,DB00220,P24557
DB00220,Q9Y6L6,1,DB00220,Q9Y6L6
DB00220,P06239,1,DB00220,P06239
DB00220,P06241,1,DB00220,P06241
DB00220,P21452,1,DB00220,P21452
DB00220,P46721,1,DB00220,P46721
DB00220,P27361,1,DB00220,P27361
DB00220,P0DMS8,1,DB00220,P0DMS8
DB00220,P35372,1,DB00220,P35372
DB00220,Q9UNQ0,1,DB00220,Q9UNQ0
DB00220,P08183,1,DB00220,P08183
DB00220,P11712,1,DB00220,P11712
DB00220,P13945,1,DB00220,P13945
DB00220,P41145,1,DB00220,P41145
DB00220,P41143,1,DB00220,P41143
DB00220,P20815,1,DB00220,P20815
DB00220,P20813,1,DB00220,P20813
DB00220,P21728,1,DB00220,P21728
DB00220,Q01959,1,DB00220,Q01959
DB00220,P33261,1,DB00220,P33261
DB00220,P08684,1,DB00220,P08684
DB00220,P05177,1,DB00220,P05177
DB00220,O15245,1,DB00220,O15245
DB00220,P24462,1,DB00220,P24462
DB00220,Q16539,1,DB00220,Q16539
DB00220,P10635,1,DB00220,P10635
DB00220,P23975,1,DB00220,P23975
DB01551,P35372,1,DB01551,P35372
DB00461,P23219,1,DB00461,P23219
DB00461,P35354,1,DB00461,P35354
DB00461,P05177,1,DB00461,P05177
DB00461,P05164,1,DB00461,P05164
DB00461,P21397,1,DB00461,P21397
DB00461,P23975,1,DB00461,P23975
DB00224,P24557,1,DB00224,P24557
DB00224,Q9Y6L6,1,DB00224,Q9Y6L6
DB00224,P21452,1,DB00224,P21452
DB00224,P46721,1,DB00224,P46721
DB00224,Q92887,1,DB00224,Q92887
DB00224,P08183,1,DB00224,P08183
DB00224,P11712,1,DB00224,P11712
DB00224,P33527,1,DB00224,P33527
DB00224,P20815,1,DB00224,P20815
DB00224,P33261,1,DB00224,P33261
DB00224,P08684,1,DB00224,P08684
DB00224,O15245,1,DB00224,O15245
DB00224,Q86VL8,1,DB00224,Q86VL8
DB00224,P24462,1,DB00224,P24462
DB00224,P10635,1,DB00224,P10635
DB00224,Q96FL8,1,DB00224,Q96FL8
DB00222,Q14654,1,DB00222,Q14654
DB00222,P11712,1,DB00222,P11712
DB00222,Q09428,1,DB00222,Q09428
DB00222,P48048,1,DB00222,P48048
DB00222,O60706,1,DB00222,O60706
DB00465,P23219,1,DB00465,P23219
DB00465,P35354,1,DB00465,P35354
DB00228,P48169,1,DB00228,P48169
DB00228,P48167,1,DB00228,P48167
DB00228,Q9NPC2,1,DB00228,Q9NPC2
DB00228,P02768,1,DB00228,P02768
DB00228,P78334,1,DB00228,P78334
DB00228,Q16445,1,DB00228,Q16445
DB00228,Q7Z418,1,DB00228,Q7Z418
DB00228,P34903,1,DB00228,P34903
DB00228,O14649,1,DB00228,O14649
DB00228,Q99928,1,DB00228,Q99928
DB00228,P14867,1,DB00228,P14867
DB00228,O15554,1,DB00228,O15554
DB00228,P18505,1,DB00228,P18505
DB00228,P18507,1,DB00228,P18507
DB00228,O00591,1,DB00228,O00591
DB00228,O14764,1,DB00228,O14764
DB00228,Q9UN88,1,DB00228,Q9UN88
DB00228,Q09470,1,DB00228,Q09470
DB00228,P47870,1,DB00228,P47870
DB00228,P47869,1,DB00228,P47869
DB00228,P23415,1,DB00228,P23415
DB00228,P98194,1,DB00228,P98194
DB00228,P05181,1,DB00228,P05181
DB00228,P31644,1,DB00228,P31644
DB00228,P28472,1,DB00228,P28472
DB00228,O95069,1,DB00228,O95069
DB00228,Q8N1C3,1,DB00228,Q8N1C3
DB00228,P57789,1,DB00228,P57789
DB00228,P42261,1,DB00228,P42261
DB00468,Q92953,1,DB00468,Q92953
DB00468,Q12809,1,DB00468,Q12809
DB00468,Q9NY46,1,DB00468,Q9NY46
DB00468,P46721,1,DB00468,P46721
DB00468,O76082,1,DB00468,O76082
DB00468,Q9H015,1,DB00468,Q9H015
DB00468,P08183,1,DB00468,P08183
DB00468,P11712,1,DB00468,P11712
DB00468,O15554,1,DB00468,O15554
DB00468,P69905,1,DB00468,P69905
DB00468,P20815,1,DB00468,P20815
DB00468,P35498,1,DB00468,P35498
DB00468,P04798,1,DB00468,P04798
DB00468,P33261,1,DB00468,P33261
DB00468,O15244,1,DB00468,O15244
DB00468,P05177,1,DB00468,P05177
DB00468,P05181,1,DB00468,P05181
DB00468,O15245,1,DB00468,O15245
DB00468,Q99250,1,DB00468,Q99250
DB00468,P24462,1,DB00468,P24462
DB00468,Q7RTT9,1,DB00468,Q7RTT9
DB00468,P10635,1,DB00468,P10635
DB00468,P10632,1,DB00468,P10632
DB01558,P48169,1,DB01558,P48169
DB01558,P78334,1,DB01558,P78334
DB01558,Q16445,1,DB01558,Q16445
DB01558,P34903,1,DB01558,P34903
DB01558,Q99928,1,DB01558,Q99928
DB01558,P14867,1,DB01558,P14867
DB01558,P18505,1,DB01558,P18505
DB01558,P18507,1,DB01558,P18507
DB01558,O00591,1,DB01558,O00591
DB01558,O14764,1,DB01558,O14764
DB01558,Q9UN88,1,DB01558,Q9UN88
DB01558,P47870,1,DB01558,P47870
DB01558,P47869,1,DB01558,P47869
DB01558,P05181,1,DB01558,P05181
DB01558,P31644,1,DB01558,P31644
DB01558,P28476,1,DB01558,P28476
DB01558,P28472,1,DB01558,P28472
DB01558,P24046,1,DB01558,P24046
DB01558,A8MPY1,1,DB01558,A8MPY1
DB01558,Q8N1C3,1,DB01558,Q8N1C3
DB00227,P49019,1,DB00227,P49019
DB00227,Q9Y6L6,1,DB00227,Q9Y6L6
DB00227,P22309,1,DB00227,P22309
DB00227,P21452,1,DB00227,P21452
DB00227,P46721,1,DB00227,P46721
DB00227,Q92887,1,DB00227,Q92887
DB00227,P30542,1,DB00227,P30542
DB00227,P16662,1,DB00227,P16662
DB00227,P08183,1,DB00227,P08183
DB00227,P11712,1,DB00227,P11712
DB00227,Q9UBN7,1,DB00227,Q9UBN7
DB00227,P20815,1,DB00227,P20815
DB00227,Q92769,1,DB00227,Q92769
DB00227,Q01959,1,DB00227,Q01959
DB00227,Q8TDS4,1,DB00227,Q8TDS4
DB00227,P33261,1,DB00227,P33261
DB00227,P08684,1,DB00227,P08684
DB00227,Q13547,1,DB00227,Q13547
DB00227,P04035,1,DB00227,P04035
DB00227,P24462,1,DB00227,P24462
DB00227,Q15166,1,DB00227,Q15166
DB00227,P35503,1,DB00227,P35503
DB00227,O75469,1,DB00227,O75469
DB00227,P10635,1,DB00227,P10635
DB00227,P10632,1,DB00227,P10632
DB00227,P23975,1,DB00227,P23975
DB00470,P23219,1,DB00470,P23219
DB00470,Q9UNQ0,1,DB00470,Q9UNQ0
DB00470,P08183,1,DB00470,P08183
DB00470,P11712,1,DB00470,P11712
DB00470,P21554,1,DB00470,P21554
DB00470,P04798,1,DB00470,P04798
DB00470,P23416,1,DB00470,P23416
DB00470,P23415,1,DB00470,P23415
DB00470,P33261,1,DB00470,P33261
DB00470,O75311,1,DB00470,O75311
DB00470,O75762,1,DB00470,O75762
DB00470,P34972,1,DB00470,P34972
DB00470,Q9Y2T6,1,DB00470,Q9Y2T6
DB00470,Q14330,1,DB00470,Q14330
DB00470,P11509,1,DB00470,P11509
DB00231,P48169,1,DB00231,P48169
DB00231,P78334,1,DB00231,P78334
DB00231,Q16445,1,DB00231,Q16445
DB00231,P34903,1,DB00231,P34903
DB00231,P30536,1,DB00231,P30536
DB00231,Q99928,1,DB00231,Q99928
DB00231,P14867,1,DB00231,P14867
DB00231,Q14994,1,DB00231,Q14994
DB00231,P11712,1,DB00231,P11712
DB00231,P20813,1,DB00231,P20813
DB00231,P18505,1,DB00231,P18505
DB00231,P18507,1,DB00231,P18507
DB00231,O00591,1,DB00231,O00591
DB00231,O14764,1,DB00231,O14764
DB00231,Q9UN88,1,DB00231,Q9UN88
DB00231,P47870,1,DB00231,P47870
DB00231,P47869,1,DB00231,P47869
DB00231,P33261,1,DB00231,P33261
DB00231,P08684,1,DB00231,P08684
DB00231,P31644,1,DB00231,P31644
DB00231,P28476,1,DB00231,P28476
DB00231,P28472,1,DB00231,P28472
DB00231,P24046,1,DB00231,P24046
DB00231,A8MPY1,1,DB00231,A8MPY1
DB00231,Q8N1C3,1,DB00231,Q8N1C3
DB00231,P10632,1,DB00231,P10632
DB00232,P22748,1,DB00232,P22748
DB00232,Q13621,1,DB00232,Q13621
DB00232,P00918,1,DB00232,P00918
DB00232,P00915,1,DB00232,P00915
DB00474,P14867,1,DB00474,P14867
